title,is_fake
paul pogba timnas perancis agama islam dihina,1
polri tangkap gus nur gp ansor efek jera mulut penghasut fitnah keji,1
foto rapper ice cube cent memakai topi trump,1
akun whatsapp chatbot qur an chat me curi data user,1
ngabalin sindir refly harun ahli hukum ko provokator kasihan kerjaan,1
video demonstrasi kerusuhan thailand,1
foto winstar penghargaan tingkat nasional kategori bupati balekos terbaik,1
presiden jokowi dokter,1
berita abu janda koma,1
pesan pembuatan grup whatsapp virus covid sekjen kemenkes,1
pabrik mobil nissan umumkan tutup usahanya maret,1
bahaya menyebarkan ucapan selamat gambar video,1
akun whatsapp anggota dprd tanjungpinang dicky novalino dana,1
rizieq shihab dikabarkan pencuci piring arab saudi,1
potret reka ulang bentuk wajah mumi firaun ramses ii,1
tim sukses gibran putra jokowi aniaya wanita cantik disekap hotel,1
minyak goreng asri produksi leong hup terbuat minyak babi,1
pemilik kandang bebek thaikland diciduk warga tangkepin pengkritiknya lempar janji lempar bantuan,1
ekor cacing pra sejarah berhasil dihidupkan peneliti rusia,1
kawasan johor malaysia terdampak ekonomi pandemi covid,1
zombie pahlawan islam,1
telegram kemenkop ukkm kemenkopukm_info,1
akun facebook irjen polisi supratman,1
akun facebook pribadi bupati lampung barat parosli mabsus,1
pesan pembuatan grup whatsapp ormas kota batam kesbangpol kota batam,1
surat gubernur sumatera utara dana pengamanan pilkada,1
akun facebook pribadi kapolda papua barat tornagogo sihombing,1
pandemi covid flu,1
gedung plaza indonesia terbakar,1
rakyat menjabat terkadang umar bin khattab,1
indomaret bagikan ribu voucher gratis senilai rp juta,1
foto sop nt jaran alat vital kuda daerah rungkut pasar soponyono,1
uu ite menjerat pelaku pengkritik rezim jokowi,1
video kondisi gempa bumi sand point alaska,1
daftar kartu prakerja pt shell indonesia bantuan senilai rp,1
kadrun bikin gurun indonesia,1
baim adakan giveaway grup facebook,1
akun facebook pribadi gubernur bangka belitung erzaldi rosman,1
program internet gratis pemerintah situs program internet gratis kominfo go id kemeninfo dot pw,1
karcis tol langsung tercantum kecepatan kendaraan kena tilang mengelak,1
jokowi gelarnya insinyur ir ditulis sarjajana teknik st,1
pemprov dki jakarta penghargaan ga tv media media gede,1
peluncuran iphone ponsel gratis,1
gula jawa mengandung formalin,1
pendataan imunisasi covid tenaga medis non medis dinas kesehatan provinsi dki jakarta,1
gambar wna voting jokowi periode dollar,1
populasi muslim india mencapai,1
imbauan babinkamtibmas terkait serangan warga kanakea,1
daun sisik naga menyembuhkan kanker payudara,1
produk frankfurter ayam jenama rahmat halal,1
erdogan sindir indonesia,1
pesan singkat undian hadiah pt pertamina,1
bupati pasuruan permohonan dana pilkada,1
foto perempuan berteriak memprotes trump vagina,1
stasiun tv nasional menayangkan demo menolak uu omnibus law,1
diperiksa polisi dewi tanjung menginap berdua hotel pengusaha tiongkok,1
polisi data mahasiswa pendemo tertangkap perusahaan,1
ceo mayapada group diangkat pembina brimob,1
mk resmi gagalkan omnibus law presiden jokowi dicecar mahasiswa revolusi,1
tulisan ustadz abdul somad bacalah terlambat,1
cawabup oku timur menawarkan kredit mobil whatsapp,1
presiden jokowi lanjutkan periode proyek infrastruktur nasional,1
pria syria dihukum mati beragama kristen,1
purnama tanggal oktober tutup purnama blue moon,1
surat gubernur papua barat bantuan dana pengamanan pelaksanaan pilkada papua barat,1
video sistem pertahanan udara armenia menghadapi mi azerbaijan wilayah udara penuhi kembang api oktober,1
nama jalan abu dhabi big imam rizieq shihab presiden joko widodo,1
video perwira wercok nyamar mahasiswa memakai jaket almamater ditangkap wercok berseragam dipukuli,1
foto anies berendam sungai penuh sampah,1
jokowi meninggal akibat tersambar petir kabur demo,1
surat perintah pengamanan aksi polresta jogja,1
nama jalan joko widodo uea berencana bangun masjid solo jokowi negara petro dollar rela berkorban,1
bioskop xxi dibuka penonton wajib studio jeda menit hirup udara segar,1
video mike tyson salat kafe pemiliknya melarang orang muslim masuk kafenya,1
situs formulir online banpres kementrian koperasi ukm,1
jenazah pasien covid dikubur pakai daster sesuai syariat fardhu kifayah islam,1
konsumsi kedelai sebabkan parkinson,1
bayi ikan hiu dajjal,1
presiden is the best diabadikan salah nama jalan arab saudi,1
mantan wakil presiden ri hamzah haz meninggal dunia,1
corona mereda luhut tentara cina masuk indonesia,1
situs mendaftar kartu prakerja,1
foto jokowi memegang kartu kabur demo,1
lowongan kerja pt angkasa pura oktober,1
kanye west memimpin hasil pemilihan oktober wilayah negara kentucky,1
debat cawalkot solo disiarkan live takut ketahuan bodoh,1
akun facebook wali kota jakarta selatan marullah matali,1
demo susi pudjiastuti pimpin orasi buruh mahasiswa,1
ibukota terkepung,1
pelaksanaan wisuda uin imam bonjol padang angkatan,1
pesan paman birin coblos nomor,1
vaksin covid mengubah dna manusia,1
media memberita polisi terluka beritakan kalo perusuh yg terluka,1
foto kemunculan harimau jalur pendakian gunung sibayak,1
taman udayana mataram demo kemarin gedung dpr,1
memakai masker menyebabkan kematian akibat keracunan karbon dioksida co,1
video tol cikampek blokir buruh jakarta jam tolak omnibus law,1
video bjp yuva karyakarta menendang bom asap paviliun,1
surat panggilan tes calon karyawan pt pertamina oktober,1
aqil sijoj jokowi cucu kandung nabi musa coba beliau mengakuinya,1
pendemo kena covid,1
video pendaratan pesawat rombongan imam,1
the bjp yuva karyakarta kicking back smoke bòmb to pavillion video,1
lho bapaknya jokowi namanya widjiatno,1
akun whatsapp wakil bupati majalengka tawarkan bansos,1
presiden donald trump meninggal dunia covid,1
ngabalin jokowi keturunan nabi sulaiman,1
sampul koran tempo pemerintah bilang rambo ya rambo,1
marak demo penolakan uu ciptaker luhut presiden takut tarung maunya main serobot,1
hadapi ancaman stm pakar intelejen densus tingkatkan kemampuan persenjataan,1
mahasiswa meninggal demo dprd pekanbaru,1
sms hadiah rp juta pt len industri,1
gatot nurmantyo kabur negeri,1
infografis kebiasaan merusak otak who,1
polisi medan lempar batu kantor dprd sumatera utara,1
video ambulans pemprov dki jakarta dipakai membawa batu aksi tolak uu omnibus law,1
surat informasi alokasi bantuan dana desa bappenas,1
aktifitas hp terpantau bssn,1
donald trump darahku vaksinnya,1
perusakan alat musik ketipung petugas polri pembubaran pertunjukan musik klaten,1
akbar alamsyah korban aksi demo omnibus law,1
dinkes bantul keluarkan surat penutupan kyku production sablon,1
mui larang penggunaan vaksin covid tiongkok,1
kspi membatalkan aksi mogok nasional oktober,1
pesan whatsapp bupati pasuruan bantuan dana yayasan,1
lukisan jokowi berambut,1
cctv titik daerah jakarta sengaja dimatikan,1
heran ya demo seramai stasiun tv ga meliput,1
video roxy jarah welcome to era,1
calon wakil bupati lucky hakim menghilang pemilihan bupati indramayu,1
pembekuan rekening uangnya dicuci singapura,1
surat pemprov banten dana pengamanan pilkada,1
iran nonton perang negara armenia vs azerbaijan layak nya nonton kembang api malam,1
surat seleksi cpns kementerian panrb,1
seragam polri ganti warna biru kah polisi negara china,1
dzolim banget polisi demonstran terluka dirawat rs pake interogasi penyiksaan,1
harga vaksin indonesia mahal brazil,1
tulisan penolakan omnibus law dahlan iskan,1
covid orang meninggal dunia,1
pemadaman jaringan internet oktober kota semarang,1
akun facebook gubernur lampung arinal djunaidi,1
brimob penjuru indonesia jakarta memerangi rakyatnya,1
preman pki perjuangan pam swakarsa perlindungan bin polri,1
pelayanan bank bni whatsapp,1
video demonstrasi buruh tolak ruu cipta kerja,1
video ribu warga austria antri masuk islam,1
gambar ilustrasi pembangunan jalur pesisir motewe kabupaten muna,1
gubernur edy rahmayadi menyekap guru menutup pesantren al azhar asy syarif,1
video wakapolri media merekam aksi polisi demo omnibus law,1
alat vital mahasiswa ditendang polisi meninggal,1
aksi penjarahan thamrin city malam,1
mahasiswa universitas pelita bangsa meninggal aksi tolak uu cipta,1
pidato sang gubernur sumut edy rahmayadi serukan jihad revolusi rezim busuk,1
foto dokter covid disebarkan vaksin,1
layanan gratis rumah sakit citarum,1
video selasa oktober situasi terkini bundaran hi jakarta ormas efpi,1
video polisi papua mengundurkan polisi gabung tpnpb opm,1
ponsel disadap polisi nomor imei,1
pemimpin masyarakat adat asli amerika dikorbankan persembahan epidemi,1
persiapan menghalau demo ga kelompok perusuh besok,1
latihan yel yel demo anak anak tk tangkap polisi,1
situs mesin edc truemoney simdif dot com,1
topik teratas periksa fakta mafindo periode oktober,1
surat panggilan interview pt hm sampoerna tbk,1
video polisi menangkap pria mengikuti ibadah gereja idaho amerika serikat,1
memakai masker menyebabkan kanker,1
video bukti aksi demo tolak uu cipta kerja aksi bayaran gerakan murni,1
jokowi kabur pura pura tinjau tol demo omnibus law,1
viral video bandung malam berapi,1
situasi terkini gedung dpr jakarta,1
akun twitter whatsapp kredivo kredivo_,1
innalillahi wa inna ilaihi rojiun jend tni pur wismoyo arismunandar,1
penerimaan pegawai pdam tirta musi palembang,1
objek wisata pangandaran ditutup,1
pesan berantai undian hadiah uang tunai telkomsel,1
tv gda yng nyiarin lampung bersatu,1
layanan whatsapp dokumen ppatk,1
garam dimasak racun,1
tolak omnibus law mahasiswa tabrakan mobil pikap arah kerumunan polisi,1
turun jalanan besok hidup sehat perihal corona politik bisnis,1
foto pengumuman pabrik beroperasi,1
langkah mendaftar prakerja kunjungi situs prakerja dot vip,1
video trisakti bergerak,1
video presiden jokowi menari rakyat berdemo,1
pengumuman rencana pemblokiran media sosial kemkominfo,1
seandainya omnisbus law yg berbaju coklat yg pendemonya,1
mahasiswa uin raden intan lampung meninggal dunia aksi,1
pesan whatsapp bupati sargen galang dana pondok panti,1
surat permohonan dana pemprov dki pengamanan pilkada,1
menghirup uap panci presto mengobati covid,1
video rumah puan maharani ketua umun dpr ri dibakar demo,1
video bandung masyarakat bandung bersorak dpr goblok,1
info valid org dlm istana lbp utk melarikan negeri cina,1
akun instagram birds bees birdsnbeessbaby,1
foto bakteri masker menit pemakaian,1
selembaran berisi informasi daun teh tiek kwan im mengandung obat bius,1
pesan whatsapp wakil bupati nganjuk meminjam uang,1
pengumuman beasiswa covid rp juta stmik royal kisaran sms,1
kadrun jaga mulut bantuan,1
cie ga pake masker cie berdekatan cie lupa corona cie selfi bareng,1
video kereta api peluru jepun mencapai km jam,1
video aksi tolak uu cipta kerja bandung,1
corona china adakan,1
biden terpapar covid batuk menerus kampanye,1
moeldoko peringatkan abu janda cs coba coba ganggu stabilitas politik,1
surat gubernur kaltara bantuan dana pengamanan pelaksanaan pilkada kaltara,1
partai demokrasi indonesia perjuangan dihuni gerombolan pki,1
pengantin wanita meninggal dirias,1
pesawat darurat bencana diluncurkan donald trump positif covid,1
bersepeda pakai masker makan korban jiwa denpasar,1
pesan telak kopassus pki bangkit,1
kutipan marcus aurelius opini perspektif,1
anies baswedan terpapar covid dilarikan rs royal sunter,1
pki yg bersenjata dgn lambang pki,1
surat edaran mui rapid test tokoh agama islam,1
anies capres terkuat fh orang gak kerja capres terkuat lucu muntah malu,1
tim kampanye donald trump galang dana kesembuhan trump,1
pesan berantai undian berhadiah pt pertamina,1
presiden jokowi larang sweeping atribut pki,1
video tumpukan uang miliar dolar dipajang pemerintah brazil simbol berhasilnya pemerintah uang politisi brazil korup,1
positif corona kondisi donald trump kritis jam kayak film the simpson,1
tjiptaning jokowi berani gebuk ibunya ketum gerwani,1
uang koin perak kemerdekaan republik indonesia,1
foto perbandingan sungai vanuatu indonesia,1
penjelajah kulit putih menghancurkan hidung patung peninggalan mesir kuno,1
hydroxychloroquine obat malaria uganda,1
psbb kota medan dilaksanakan oktober,1
orang nyobek qur an kitab sejadah gunting ketahuan santri,1
emil diambil darah uji vaksin china tutup jarumnya buka,1
video viral diduga oknum tni curi kotak amal,1
bergelar fx memimpin solo,1
oleskan kali kunyit kukumu coba bersihkan hilang warna kuningnya kukumu pencernaanmu bermasalah,1
surat pemprov jawa barat dana pengamanan pilkada,1
anies borong celana cewek,1
pejabat pemprov ntb dana bantuan sosial whatsapp,1
rekrutmen kerja pt salim ivomas,1
peneliti analis laboratorium terkena corona perawat korban,1
arahan kapolres simalungun meniadakan perizinan administrasi pesta hiburan,1
calon wali kota pasuruan raharto teno mengubah pancasila,1
kerjaan mafia ulama indonesia ada² aja,1
razia pakai masker scuba kena swab denda,1
waspada penculikan anak anak berumur,1
kamala harris india jamaika mengeksploitasi budak kulit hitam,1
lingkaran merah tabung gas lpg berfungsi penanda kebocoran,1
bank indonesia hadiah langsung transfer rekening pribadi,1
foto n aidit surat kabar asing,1
helikopter milik azerbaijan jatuh,1
pt telkom indonesia gb data internet pengguna,1
banser besanan pki,1
cina mentargetkan jt penduduk indonesia mati vaksin cina,1
menghilangkan virus mengkonsumsi makanan minuman alkali diatas tingkat keasaman virus,1
ruu melegalkan pedofilia california,1
pernyataan hotman paris hutapea hati hati keluarga cendana keluarga cikeas harta gono gini kalianlah pertaruhannya kpk intelijen,1
voucher snack bucket rangka perayaan ulang kfc,1
poster kereta api nusa ekspres cilacap tegal beroperasi oktober,1
siaga pemadaman listrik malam september,1
tulisan negeri diserang kekuatan,1
keluarga pemilik kartu bpjs blt rp juta,1
peserta bpjs kesehatan gratis diblokir motor,1
media menayangkan anies baswedan raih penghargaan,1
kantor bupati jayawijaya wamena bakar habis warga masyarakat penolakan otsus jilid ii,1
bocor a temen gue mabes polri,1
tepung terigu obati luka bakar,1
poster nobar film pengkhianatan gs pki september tvone,1
foto jokowi mengaku ashraf nikahi bcl,1
kartu atm nasabah bri berwarna biru gpn diblokir otomatis sistem,1
two men dies as result of police violence during anti vaccine and anti mask protests in london,1
pengiriman barang nigeria drone indomie berjaya afrika,1
perpanjang psbb ketat elektabilitas anies anjlok gabener andalan kadrun mangkin ngawur aja,1
orang pria meninggal dunia akibat kekerasan polisi aksi protes anti vaksin anti masker london,1
pembuatan group whatsapp info wilayah penularan covid pembagian vaksin,1
topik teratas periksa fakta mafindo periode september,1
imbauan djp pati perihal pembayaran pajak virtual rekening pribadi,1
artikel detik com trans studio bandung tutup cegah penyebaran virus corona bandung,1
arief puyouno dana penanggulangan covid dki penyimpangan gabenernya kaki tangan kadrun gila,1
maklumat ksad siaga aksi oktober,1
foto ustad tengkul zul roket,1
penemuan tikus raksasa mexico city sayangnya mati,1
perjuangan nahan dirumah dikhianati rezim kh abdullah gymnastiar,1
pilkada ditunda pilpres tunda,1
ijazah jokowi palsu,1
tangkapan layar tweet tempo co edisi pendengung gambar orang,1
pedangdut elvy sukaesih meninggal dunia,1
jokowi takut sidang pbb pasukan sniper menunggu,1
pemerintah gak berani putar film pki nasional negara komunis,1
